App,Date,Month,CW,Platform,Campaign name,Source,Cost Net EUR,CPC Net EUR,Cost Gross EUR,EUR/USD,Cost Net USD,CPC Net USD,Cost Gross USD,Impressions,Clicks,Installs,CR %,02_Reopenings,03_Reopeners,04_Search,05_Favorite,06_DetailPage,07_ListPage,08_Email,09_Call,c_1eug9m,c_20gv5l,c_2gdlep,c_3mcwle,c_3mn473,c_3wmgwg,c_cxohyw,c_m8n2gh,c_ngwhy6,c_ptqr8d,c_qkf8fk,c_rf7rq2,c_siuh6e,c_wzuz9r,c_xb349m,c_xwzmca
Autoscout RM,2014-02-14,2,7,iPad,Browsers,Trademob DSP,1.98,0.33,2.25918,1.3707,2.7139860000000002,0.45233100000000004,3.0966580260000005,7238,6,0,0.0,22,4,95,0,145,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPad,Browsers,Trademob DSP,1.98,0.33,2.25918,1.3707,2.7139860000000002,0.45233100000000004,3.0966580260000005,8057,6,0,0.0,10,3,13,0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPad,Browsers,Trademob DSP,1.98,0.33,2.25918,1.3707,2.7139860000000002,0.45233100000000004,3.0966580260000005,9119,6,0,0.0,149,3,223,70,1224,283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3699,0.0,0.0,0.0,1003,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-18,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPad,Browsers,Trademob DSP,2.31,0.33,2.63571,1.3745,3.1750950000000002,0.453585,3.6227833950000004,5029,7,4,57.14285714285714,7,3,30,0,44,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-20,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3706,0.0,0.0,0.0,1721,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-21,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-22,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-23,2,8,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-24,2,9,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3735,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-25,2,9,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3754,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-26,2,9,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3726,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-27,2,9,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPad,Browsers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3634,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPhone,New Openers,Trademob DSP,51.81,0.33,59.115210000000005,1.3602,70.471962,0.44886600000000004,80.40850864200002,15943,157,0,0.0,164,70,171,1,207,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPhone,New Openers,Trademob DSP,66.0,0.33,75.306,1.3641,90.0306,0.450153,102.7249146,27488,200,2,1.0,627,110,325,28,838,703,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPhone,New Openers,Trademob DSP,85.47,0.33,97.52127,1.3594,116.187918,0.448602,132.570414438,31567,259,0,0.0,516,107,349,17,930,589,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPhone,New Openers,Trademob DSP,81.84,0.33,93.37944,1.3612,111.400608,0.449196,127.108093728,33692,248,0,0.0,474,97,288,27,613,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPhone,New Openers,Trademob DSP,91.08,0.33,103.92228,1.3587,123.750396,0.448371,141.19920183600001,31287,276,1,0.36231884057971014,494,88,222,25,445,376,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPhone,New Openers,Trademob DSP,124.41000000000001,0.33,141.95181000000002,1.3587,169.03586700000002,0.448371,192.86992424700003,34635,377,1,0.2652519893899204,397,108,185,3,351,384,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPhone,New Openers,Trademob DSP,137.94,0.33,157.38954,1.3587,187.419078,0.448371,213.84516799800002,37480,418,1,0.23923444976076555,708,120,562,12,1487,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPhone,New Openers,Trademob DSP,113.52000000000001,0.33,129.52632000000003,1.3654,155.00020800000001,0.450582,176.85523732800004,35781,344,1,0.29069767441860467,297,87,296,4,601,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPhone,New Openers,Trademob DSP,119.79,0.33,136.68039000000002,1.3667,163.716993,0.45101100000000005,186.80108901300002,38712,363,0,0.0,343,91,149,16,347,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPhone,New Openers,Trademob DSP,57.75,0.33,65.89275,1.3606,78.57465,0.448998,89.65367565000001,24071,175,0,0.0,397,87,282,21,591,419,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPhone,New Openers,Trademob DSP,37.29,0.33,42.54789,1.3597,50.703213,0.448701,57.852366033,16610,113,1,0.8849557522123894,175,61,84,2,137,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPhone,New Openers,Trademob DSP,41.580000000000005,0.33,47.442780000000006,1.3584,56.48227200000001,0.44827200000000006,64.44627235200001,16810,126,0,0.0,295,62,200,14,395,285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPhone,New Openers,Trademob DSP,45.870000000000005,0.33,52.33767,1.3584,62.30980800000001,0.44827200000000006,71.095490928,16959,139,1,0.7194244604316548,235,75,137,10,238,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPhone,New Openers,Trademob DSP,66.33,0.33,75.68253,1.3584,90.102672,0.44827200000000006,102.807148752,18713,201,0,0.0,404,89,349,8,672,594,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPhone,New Openers,Trademob DSP,40.260000000000005,0.33,45.93666,1.3566,54.61671600000001,0.447678,62.317672956,18984,122,1,0.819672131147541,139,56,101,5,241,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPhone,New Openers,Trademob DSP,32.34,0.33,36.89994,1.3526,43.743084,0.44635800000000003,49.910858844,13330,98,0,0.0,170,49,130,2,193,190,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPhone,New Openers,Trademob DSP,22.44,0.33,25.60404,1.3566,30.442104000000004,0.447678,34.734440664000005,9779,68,0,0.0,118,42,46,4,163,288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPhone,New Openers,Trademob DSP,28.71,0.33,32.75811,1.3639,39.157568999999995,0.45008699999999996,44.678786228999996,9792,87,0,0.0,155,52,104,12,324,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPhone,New Openers,Trademob DSP,24.42,0.33,27.863220000000002,1.3687,33.423654000000006,0.45167100000000004,38.136389214000005,10413,74,0,0.0,182,35,148,7,408,309,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPhone,New Openers,Trademob DSP,29.700000000000003,0.33,33.8877,1.3687,40.65039,0.45167100000000004,46.382094990000006,11134,90,1,1.1111111111111112,176,44,138,13,391,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPhone,New Openers,Trademob DSP,29.700000000000003,0.33,33.8877,1.3687,40.65039,0.45167100000000004,46.382094990000006,11566,90,0,0.0,417,52,107,26,593,491,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPhone,New Openers,Trademob DSP,9.9,0.33,11.295900000000001,1.3658,13.521419999999999,0.450714,15.42794022,3956,30,0,0.0,26,12,3,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-28,1,5,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3649,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-29,1,5,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3608,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-30,1,5,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3574,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-31,1,5,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3516,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-01,2,5,iPhone,New Openers,Trademob DSP,13.200000000000001,0.33,15.061200000000001,1.3516,17.84112,0.446028,20.35671792,7689,40,0,0.0,64,22,15,1,39,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-02,2,5,iPhone,New Openers,Trademob DSP,22.44,0.33,25.60404,1.3516,30.329904,0.446028,34.606420464,8027,68,0,0.0,66,40,8,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-03,2,6,iPhone,New Openers,Trademob DSP,13.860000000000001,0.33,15.81426,1.3498,18.708228000000002,0.44543400000000005,21.346088148000003,7544,42,0,0.0,29,18,18,0,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-04,2,6,iPhone,New Openers,Trademob DSP,19.470000000000002,0.33,22.215270000000004,1.3519,26.321493000000004,0.44612700000000005,30.032823513000007,7898,59,0,0.0,106,21,85,0,236,173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-05,2,6,iPhone,New Openers,Trademob DSP,21.78,0.33,24.85098,1.3543,29.496654000000003,0.44691900000000007,33.655682214,8639,66,1,1.5151515151515151,55,28,20,0,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-06,2,6,iPhone,New Openers,Trademob DSP,14.190000000000001,0.33,16.190790000000003,1.3495,19.149405,0.445335,21.849471105000003,9395,43,0,0.0,68,22,65,0,118,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-07,2,6,iPhone,New Openers,Trademob DSP,21.12,0.33,24.097920000000002,1.3574,28.668288,0.447942,32.710516608,12007,64,1,1.5625,66,29,15,0,44,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-08,2,6,iPhone,New Openers,Trademob DSP,31.020000000000003,0.33,35.393820000000005,1.3574,42.106548000000004,0.447942,48.04357126800001,12221,94,0,0.0,92,52,26,14,69,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-09,2,6,iPhone,New Openers,Trademob DSP,27.720000000000002,0.33,31.62852,1.3574,37.627128,0.447942,42.932553048,13177,84,1,1.1904761904761905,130,51,38,5,146,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-10,2,7,iPhone,New Openers,Trademob DSP,24.75,0.33,28.23975,1.3638,33.75405,0.450054,38.513371049999996,12524,75,0,0.0,74,43,11,1,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-11,2,7,iPhone,New Openers,Trademob DSP,4.62,0.33,5.27142,1.3676,6.318312,0.451308,7.209193991999999,2483,14,0,0.0,42,9,19,1,28,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-12,2,7,iPhone,New Openers,Trademob DSP,17.82,0.33,20.332620000000002,1.3573,24.187086,0.447909,27.597465126000003,9101,54,1,1.8518518518518516,52,19,13,0,31,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-13,2,7,iPhone,New Openers,Trademob DSP,43.230000000000004,0.33,49.325430000000004,1.3675,59.117025000000005,0.451275,67.452525525,10991,131,0,0.0,124,64,68,2,167,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-14,2,7,iPhone,New Openers,Trademob DSP,35.97,0.33,41.04177,1.3707,49.304079,0.45233100000000004,56.255954139,11777,109,1,0.9174311926605505,73,42,29,3,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-15,2,7,iPhone,New Openers,Trademob DSP,37.95,0.33,43.30095,1.3707,52.01806500000001,0.45233100000000004,59.352612165000004,11516,115,1,0.8695652173913043,55,44,4,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-16,2,7,iPhone,New Openers,Trademob DSP,43.56,0.33,49.70196,1.3707,59.707692,0.45233100000000004,68.126476572,12691,132,0,0.0,82,61,13,1,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-17,2,8,iPhone,New Openers,Trademob DSP,7.590000000000001,0.33,8.660190000000002,1.3699,10.397541,0.452067,11.863594281000001,2522,23,1,4.3478260869565215,14,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Autoscout RM,2014-02-18,2,8,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3731,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-19,2,8,iPhone,New Openers,Trademob DSP,33.0,0.33,37.653,1.3745,45.3585,0.453585,51.7540485,7479,100,33,33.0,60,24,9,0,22,15,0,0,0,40,0,0,3,0,0,4,0,0,0,1,0,0,25,0
Autoscout RM,2014-02-20,2,8,iPhone,New Openers,Trademob DSP,7.590000000000001,0.33,8.660190000000002,1.3706,10.402854000000001,0.45229800000000003,11.869656414000003,3938,23,6,26.08695652173913,12,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Autoscout RM,2014-02-21,2,8,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-22,2,8,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-23,2,8,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3707,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-24,2,9,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3735,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-25,2,9,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3754,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-26,2,9,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3726,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-27,2,9,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3656,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-02-28,2,9,iPhone,New Openers,Trademob DSP,0.0,0,0.0,1.3813,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-01,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3791,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-02,1,1,iPhone,Browsers,Trademob DSP,0.0,0,0.0,1.3658,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-03,1,1,iPhone,Browsers,Trademob DSP,152.13,0.33,173.58033,1.3634,207.414042,0.449922,236.659421922,105142,461,0,0.0,5551,295,7498,425,18377,14362,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-04,1,1,iPhone,Browsers,Trademob DSP,178.20000000000002,0.33,203.32620000000003,1.3634,242.95788000000002,0.449922,277.21494108,127476,540,7,1.2962962962962963,6833,314,9161,1054,24445,18301,26,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-05,1,1,iPhone,Browsers,Trademob DSP,177.54000000000002,0.33,202.57314000000002,1.3634,242.05803600000002,0.449922,276.188219076,125880,538,0,0.0,5581,295,8133,605,21571,15960,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-06,1,2,iPhone,Browsers,Trademob DSP,167.31,0.33,190.90071,1.3602,227.575062,0.44886600000000004,259.66314574200004,131101,507,1,0.19723865877712032,5621,298,7808,546,20110,14075,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-07,1,2,iPhone,Browsers,Trademob DSP,217.8,0.33,248.5098,1.3641,297.10098000000005,0.450153,338.99221818000007,178648,660,0,0.0,8350,406,11525,581,29047,20375,20,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-08,1,2,iPhone,Browsers,Trademob DSP,331.32,0.33,378.03612,1.3594,450.39640799999995,0.448602,513.902301528,281715,1004,1,0.099601593625498,10849,602,14260,899,35043,26100,19,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-09,1,2,iPhone,Browsers,Trademob DSP,396.99,0.33,452.96559,1.3612,540.382788,0.449196,616.576761108,334207,1203,1,0.0831255195344971,14078,702,17645,1047,47046,35520,35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-10,1,2,iPhone,Browsers,Trademob DSP,320.1,0.33,365.2341,1.3587,434.91987000000006,0.448371,496.24357167000005,274983,970,1,0.10309278350515465,9448,537,13364,955,30788,22849,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-11,1,2,iPhone,Browsers,Trademob DSP,215.82000000000002,0.33,246.25062000000003,1.3587,293.234634,0.448371,334.58071739400003,175112,654,2,0.3058103975535168,5365,345,7752,441,19065,15179,24,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-12,1,2,iPhone,Browsers,Trademob DSP,265.32,0.33,302.73012,1.3587,360.490284,0.448371,411.319414044,203487,804,1,0.12437810945273632,6300,393,8862,730,23292,16707,32,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-13,1,3,iPhone,Browsers,Trademob DSP,213.18,0.33,243.23838,1.3654,291.075972,0.450582,332.117684052,193396,646,0,0.0,5856,294,6120,510,16317,13347,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-14,1,3,iPhone,Browsers,Trademob DSP,230.67000000000002,0.33,263.19447,1.3667,315.25668900000005,0.45101100000000005,359.70788214900006,215512,699,1,0.14306151645207438,5016,327,6809,442,19039,13184,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-15,1,3,iPhone,Browsers,Trademob DSP,172.92000000000002,0.33,197.30172000000002,1.3606,235.274952,0.448998,268.448720232,167308,524,2,0.38167938931297707,4960,300,7395,592,18568,14852,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-16,1,3,iPhone,Browsers,Trademob DSP,106.59,0.33,121.61919,1.3597,144.930423,0.448701,165.365612643,101082,323,0,0.0,2911,187,4084,301,11264,8703,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-17,1,3,iPhone,Browsers,Trademob DSP,99.33,0.33,113.33553,1.3584,134.929872,0.44827200000000006,153.95498395200002,90399,301,0,0.0,2769,175,4218,192,11793,7927,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-18,1,3,iPhone,Browsers,Trademob DSP,101.31,0.33,115.59471,1.3584,137.619504,0.44827200000000006,157.023854064,89544,307,1,0.32573289902280134,2911,178,3778,208,9238,7146,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-19,1,3,iPhone,Browsers,Trademob DSP,120.45,0.33,137.43345,1.3584,163.61928,0.44827200000000006,186.68959848,96987,365,4,1.095890410958904,2963,219,4362,276,9999,7888,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-20,1,4,iPhone,Browsers,Trademob DSP,104.94000000000001,0.33,119.73654000000002,1.3566,142.36160400000003,0.447678,162.43459016400004,99740,318,2,0.628930817610063,2302,174,3467,155,8661,6610,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-21,1,4,iPhone,Browsers,Trademob DSP,114.51,0.33,130.65591,1.3526,154.88622600000002,0.44635800000000003,176.725183866,103287,347,3,0.8645533141210375,2989,199,4164,499,12004,8248,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-22,1,4,iPhone,Browsers,Trademob DSP,134.64000000000001,0.33,153.62424000000001,1.3566,182.65262400000003,0.447678,208.40664398400003,105534,408,3,0.7352941176470588,2629,239,3266,190,8086,6223,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-23,1,4,iPhone,Browsers,Trademob DSP,244.53,0.33,279.00873,1.3639,333.51446699999997,0.45008699999999996,380.540006847,108629,741,3,0.4048582995951417,5422,436,6908,551,16816,12528,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-24,1,4,iPhone,Browsers,Trademob DSP,201.3,0.33,229.6833,1.3687,275.51931,0.45167100000000004,314.36753271000003,76759,610,1,0.16393442622950818,4203,334,5723,412,15364,10439,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-25,1,4,iPhone,Browsers,Trademob DSP,162.03,0.33,184.87623,1.3687,221.770461,0.45167100000000004,253.040096001,63111,491,1,0.20366598778004072,3538,268,5027,517,14442,10045,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-26,1,4,iPhone,Browsers,Trademob DSP,163.68,0.33,186.75888,1.3687,224.028816,0.45167100000000004,255.61687905600002,62154,496,0,0.0,3186,272,4053,402,11524,7913,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autoscout RM,2014-01-27,1,5,iPhone,Browsers,Trademob DSP,116.49000000000001,0.33,132.91509000000002,1.3658,159.102042,0.450714,181.53542992200002,37773,353,0,0.0,1993,186,2501,182,6959,5049,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
